,A,B,C,D
2000-11-30,8.40733027998642,11.28774618263793,1.1282539025070746,14.880674386004124
2000-12-01,7.684663856833342,10.42678952684457,1.3576799478863615,12.942514624857479
2000-12-02,7.524100624213761,9.273800080403552,0.8558592299363647,14.819713549482394
2000-12-03,9.462207640392274,7.95626126575234,1.7943391941401425,14.384840057476211
2000-12-04,9.430248520455745,7.525211833118914,2.880227458308655,13.457073563587677
2000-12-05,9.372398781711375,8.353318539366771,2.7398758240066963,14.257293111572242
2000-12-06,10.643001162450519,8.965409532721402,6.373143128914463,15.886640582898536
2000-12-07,10.218516290388745,8.417969003089972,5.879678625371266,14.725839261867932
2000-12-08,9.13088456346836,7.6939179553573975,8.181730683240136,12.8916225829158
2000-12-09,9.812678386523071,5.750160602114013,7.955186260158189,12.910910552645444
2000-12-10,8.494381110617608,5.240930251438673,9.10387569221902,13.548268591302355
2000-12-11,8.343043042087668,6.011868241449222,10.38067274259236,13.595826923329422
2000-12-12,8.908104382192432,7.815327144352084,11.059964227440098,14.305175599314147
2000-12-13,10.858791891097374,6.01127285596837,11.38201348807209,15.865764655088963
2000-12-14,9.483023133633225,5.962458431952677,11.618232527275833,16.154121555926636
2000-12-15,8.976345380706986,5.69972366479491,12.045258832280687,13.598074370848298
2000-12-16,10.175303721886168,7.453822799992652,10.865646861429248,14.761588856855832
2000-12-17,9.972383636786041,8.116766775984733,11.735834331568993,15.2641472509593
2000-12-18,10.355820297990553,7.048343139360694,10.45816958039313,15.472412052218377
2000-12-19,10.792005299743044,7.600142222246951,10.870428870004918,15.659094490525481
2000-12-20,10.159360503734128,6.03366493196672,10.998423383476498,14.433323359607316
2000-12-21,8.330920147242061,7.706683041468241,10.573860699854492,13.731492911708168
2000-12-22,8.778358157524874,7.66053192673336,10.389490681398057,11.833716318900898
2000-12-23,8.968359767107684,6.979918201980941,9.680259727408426,12.30095610144663
2000-12-24,9.059777898295861,7.160023494893724,10.06705553618387,12.50609128364383
2000-12-25,8.573952813547537,7.924790688392513,9.779069240767756,13.92485268294175
2000-12-26,9.533355166372786,7.146609048887894,10.429037632092312,14.88927597802802
2000-12-27,9.3868062088868,8.39948183628867,10.41252771708467,16.162354119476845
2000-12-28,8.044893359458882,8.892698803395207,11.356350306315393,17.214602947749636
2000-12-29,7.6956614453723144,9.087854858956412,10.991279997824236,16.718583455899612
2000-12-30,8.236888428663594,10.690700491171212,9.382455812897543,16.304505788633236
2000-12-31,8.123391583709171,10.74181785484174,9.216107897918604,16.949405746814683
2001-01-01,7.0202330148652425,10.89950778919802,8.683839517064415,16.711370846874612
2001-01-02,6.467687750498116,12.17662123386572,7.868024042079502,17.218675043819452
2001-01-03,4.412798796043773,12.884796032289668,8.79577486242677,17.535355473820978
2001-01-04,3.936866150936101,14.081959981890044,10.10779151185328,16.835700381395142
2001-01-05,3.6084944456798502,15.634810725518129,11.141054478150428,15.74814837113204
2001-01-06,3.8967582032858425,11.559588238559412,10.68853441835259,15.434944304482004
2001-01-07,4.093421574896222,11.62772325198096,10.331961117327081,15.815239022338949
2001-01-08,4.198982874465925,10.45285081822541,10.219307426525084,14.98013995639017
2001-01-09,3.6686886856428456,10.602833078351177,11.675222724632437,14.923467002361305
2001-01-10,4.293496851291338,10.171142843372902,13.277018215409338,15.168997965735818
2001-01-11,4.838454215586489,9.668189481680155,14.572769455154091,14.548377875403443
2001-01-12,2.803879023444401,10.150782624657072,16.499149928334525,16.07727319188845
2001-01-13,2.598556004650142,10.27233631014384,15.941369366636623,15.793271018376876
2001-01-14,3.8208659255393016,11.319352819019322,16.661987836661,16.866244450586546
2001-01-15,3.9536885375841657,11.173708622037049,16.05096446860463,16.126804474301984
2001-01-16,3.6495213372910174,10.056656476857576,17.264699188370326,16.624728246550504
2001-01-17,2.7681446566349828,9.245241028639871,17.38467354198362,18.3639889825348
2001-01-18,2.1208188596718025,9.149334846854495,18.104005767514256,19.94610581407078
2001-01-19,2.3398856941800794,8.296664850076102,20.61950449533738,21.307552517467293
2001-01-20,2.4923139737559907,6.833062815833266,20.89971915480294,22.502758072291723
2001-01-21,3.357786040436819,7.897176574686046,20.46349316788322,23.57097660949866
2001-01-22,4.0172368406205985,6.512777325175692,20.547859471550655,22.279776649369026
2001-01-23,4.550583567496921,6.603545771898405,20.81613039390436,22.621978209563537
2001-01-24,5.839749888393748,7.326723018726048,20.889011484391613,22.295744956930296
2001-01-25,6.615596203424332,9.104588352547347,19.603575955046608,22.159236125914504
2001-01-26,7.2234871265511265,7.41925315023233,21.133850523519996,21.726471002287102
2001-01-27,7.9232548657109145,7.855413698638343,21.923762380234646,21.041432673119193
2001-01-28,7.804004151661151,8.430136360641711,19.91511696515586,21.108266036094808
2001-01-29,6.340902380946378,7.78163162986738,19.5281930549089,20.447252430071778
2001-01-30,5.115176364565839,7.131255823940972,20.03625844819646,19.83001027689736
2001-01-31,5.022673674229843,7.14896756000267,19.49674220194082,22.349724458287056
2001-02-01,3.967049247437889,8.116226304936385,19.321284962634646,22.16117656113956
2001-02-02,4.81655606062456,8.58438617905475,18.990710789096692,21.629974754039814
2001-02-03,5.087202188149367,9.353361202980015,21.918656330856624,22.270733782043173
2001-02-04,5.278381821779785,12.131649740418878,21.84811284716877,20.559454986297926
2001-02-05,5.787565982406051,11.783036480700657,19.94583056125833,22.35121465122049
2001-02-06,5.7511478480836855,13.017125362099748,20.527507357543445,24.66164724603183
2001-02-07,5.82680152044447,13.745052242080474,21.16236426840128,23.97358906279341
2001-02-08,6.266131144294848,13.375672167011874,20.89033653285162,23.585722933897053
2001-02-09,6.51776496365472,11.70249318121911,20.376154640478802,22.730309133169357
2001-02-10,5.702194703490603,13.651033346598345,21.500367511356753,23.34758838912235
2001-02-11,3.7722090742557803,13.935559859023087,21.010254153140444,21.807134817562048
2001-02-12,2.797666404075562,15.596351631117367,18.79135486882,22.122947514599346
2001-02-13,2.2767933251671715,14.613674540680504,19.16389839469372,22.01463848467475
2001-02-14,1.9077594702536063,14.564616489601,19.878236585641773,23.29446918653906
2001-02-15,4.300249518615978,15.037948924300618,20.617686559181887,21.420219556919065
2001-02-16,5.295571305728569,16.714495913461743,20.395199338448602,20.226129776289216
2001-02-17,5.868881372651189,16.46280833983398,22.924893166168268,19.568643976559102
2001-02-18,6.0546479990887985,17.487128006439278,23.55970106089341,18.487608094865337
2001-02-19,5.5658009442965,17.93001830736966,24.802948832665262,19.641729781821134
2001-02-20,4.532953433856041,18.231574552390448,24.20187941938033,20.308000355359614
2001-02-21,4.954930026707995,17.569379828793156,25.851856485299926,18.482694620249568
2001-02-22,4.284164505985159,17.501147240908637,26.483396620276874,20.169027766649666
2001-02-23,3.070216405004281,17.232120426829777,26.357362509936753,20.94900470467615
2001-02-24,1.8906582769893512,15.85381905068151,26.698786208183893,21.36599183699315
2001-02-25,2.1631016444945774,17.402093981914526,27.114074980838836,22.03491860949941
2001-02-26,0.5812143785440438,17.89193392668462,29.32667131529121,21.987002650926502
2001-02-27,1.0652486877270329,18.365566776962925,31.962712181242352,22.525073426241047
2001-02-28,0.7866847408836426,17.99361784566603,31.546596578125037,22.710829270237905
2001-03-01,0.9890113495029047,17.767499595114312,30.38960101691938,22.541465189763596
2001-03-02,1.2125589920601165,17.55689777980795,29.835968440449594,24.217863403145863
2001-03-03,2.5224299832731707,16.69615727455438,30.662094349595918,23.74343170136588
2001-03-04,4.085758341679525,15.72323247581112,30.43963125736508,24.1144499422447
2001-03-05,3.5058422591509566,16.61778572083181,30.61460040288957,23.05217571141552
2001-03-06,3.2428865480458304,16.145983049971573,30.855384955516712,24.046254751740328
2001-03-07,3.4924567860832534,18.27108992451124,29.889098814682335,24.021228102006432
2001-03-08,3.479928362370459,18.521529417791598,29.501702770158307,23.096268339354054
2001-03-09,3.7317920387798793,18.738565246773092,29.064844663048348,23.746159221626996
2001-03-10,4.630524494760779,18.305346754401683,29.034072319085503,23.857710826868118
2001-03-11,3.8478010739072324,17.928159466404622,29.36191850440672,25.741333153932903
2001-03-12,2.4605996782895945,19.84964040859392,29.57000365220849,26.43773393519561
2001-03-13,4.009515959856302,20.12515313266741,29.171829450042473,25.4464179041785
2001-03-14,2.599221059417971,20.340705123582964,28.739364265995068,26.066606817864162
2001-03-15,3.0992693090853742,19.375872204118096,28.229174765902147,25.992256782307532
2001-03-16,2.2943067394302856,17.354098899776933,26.857163430370743,25.981768146298972
2001-03-17,1.7618187631364637,18.35894983693782,25.245487571717433,25.13242750949592
2001-03-18,1.4980649164423046,18.934981105094963,26.279887023821814,25.370249326897852
2001-03-19,-0.8406547258612727,18.80671897853056,25.240373935396658,25.850977470934648
2001-03-20,-1.9924188331305188,20.31760467683278,24.67632592550424,27.027467549237667
2001-03-21,-2.874915011361671,19.854165210132713,23.36925396129296,26.30531873155767
2001-03-22,-4.267645221241963,18.175678617499084,21.31624621788965,27.504137021742213
2001-03-23,-5.258324714001962,19.79860872176008,22.200630547297532,27.060704543169095
2001-03-24,-4.333300221375046,22.347752298852978,24.148922654656854,27.736937218880776
2001-03-25,-4.130605386094862,23.070302729578867,23.514138921606506,26.925128369279985
2001-03-26,-4.19795005190146,22.64038120723025,22.496687850160544,26.66029729693485
2001-03-27,-4.952311205523728,23.13892632847861,21.337771309040996,25.806212820149614
2001-03-28,-4.502742612944343,22.52858600887947,22.527894496236673,25.32112968622461
2001-03-29,-2.4651879404603294,22.634950331408863,20.501331606615032,24.562931111411007
2001-03-30,-2.2527112251188894,21.63261503824233,19.83918501283023,25.007379849549153
2001-03-31,0.6062012387277966,21.566018328097954,21.004530734356276,25.459439293278443
2001-04-01,-0.45494368381814443,22.5480732389864,20.335884977286717,26.91796569932893
2001-04-02,-1.5105244298000637,21.351287155819893,19.806502390723374,26.523311846180988
2001-04-03,-0.8946421582269888,20.014284508749792,19.214319670733936,26.496929970542542
2001-04-04,-1.7728672949728908,17.976238418761895,17.58630319838947,26.92814840936286
2001-04-05,-1.217132112432951,18.69075810837179,17.81738292794015,26.172055655528112
2001-04-06,0.7041906237563809,18.80003897184746,18.35390998625046,25.7519135162558
2001-04-07,-1.0510757227801637,18.74292338419445,19.826605135137967,26.620394803999886
2001-04-08,0.31576658541756,19.471172485415487,21.042870042018386,25.463838893126038
2001-04-09,0.8397265757272958,18.511266726380793,22.321591220059695,25.82370092359493
2001-04-10,0.5480576957479613,18.490436803745904,22.672866793162815,28.0953461768961
2001-04-11,0.7454208486330816,20.07344145038057,23.00281530273305,28.39858680250507
2001-04-12,1.575524063884643,19.601144567608827,23.888897173076167,29.252646059469736
2001-04-13,2.752386870682486,19.51484099331707,24.009806529542313,29.956435878119006
2001-04-14,2.1557172498802553,20.197400323539558,25.28452570358042,28.481479015624757
2001-04-15,2.090719105748935,20.529539918713645,25.551780709309902,27.873647092525907
2001-04-16,4.097851458085891,19.404782268392413,26.702410431343917,25.657871466585267
2001-04-17,5.3304259480568765,19.859340402341836,29.35897685551469,25.514872630541145
2001-04-18,5.100240348941404,19.471776285705285,27.81472437696286,25.032473049246793
2001-04-19,4.889283101874787,20.30324616366351,28.450142776069026,25.36132346716575
2001-04-20,6.330806679422583,21.2963159331009,27.73306026256529,25.48376666506832
2001-04-21,5.935497811216541,22.47383345835925,27.709966289092964,24.667764819147283
2001-04-22,5.959967090713577,22.084121260181394,26.509215365662907,24.68644697800982
2001-04-23,5.45044142894137,22.472582014126804,26.134080910664874,23.11805490069162
2001-04-24,4.521865149342494,21.631179513762824,24.759887032231006,21.37323889379365
2001-04-25,3.3389132936035693,20.52635354851479,24.0815401896716,22.339341156274607
2001-04-26,4.10541338274602,20.106263240563514,25.24498850495304,21.086111476943607
2001-04-27,4.746858552248752,20.479859715505178,24.709097570545453,21.24704828711258
2001-04-28,4.66891327421413,19.94682744003528,25.72485157362877,20.996568996134588
2001-04-29,5.36255546039415,18.338782257659883,26.94759148615001,20.574544526367426
2001-04-30,7.099867631557123,17.25588807713808,26.958431512325113,23.106062033195464
2001-05-01,6.384054144683899,18.135812934356977,26.657653652671694,21.902662474179774
2001-05-02,6.441881641690502,18.2107475468385,28.812575080447832,22.436320301060032
2001-05-03,6.356204539701368,19.880618323256797,29.79950796010953,22.02633137205462
2001-05-04,7.064144756426752,20.30491875682833,29.770200741983516,21.706241138273036
2001-05-05,7.0715635463561775,20.74846901172293,31.72549102815121,21.239445985166626
2001-05-06,7.785665751871444,20.262800273831473,30.117297254046186,20.844884959203863
2001-05-07,6.9345159705940524,21.41084799059665,29.07471153331652,21.934670491267052
2001-05-08,6.115089926898795,22.15878379802904,28.339098229579164,22.821817592878123
2001-05-09,6.11771730544244,22.553143088524493,28.002455777529804,21.66506004495838
2001-05-10,7.093820341708754,24.03377812910871,27.966446810305207,20.77629874434324
2001-05-11,6.932601392952755,22.923238637023182,26.78986559132789,19.76461059688606
2001-05-12,7.072543273999601,24.338195154820443,27.778734716753377,21.86349600452128
2001-05-13,7.559627383597269,23.394812754593545,27.987183718580305,23.32636584896028
2001-05-14,6.694165254344227,22.987852588290327,28.5911550696537,23.212372099106517
2001-05-15,8.182734636452865,22.69999942835396,28.611907895704352,23.59616824471132
2001-05-16,7.949005951735925,21.545544745691842,28.655103410990847,21.938943640052027
2001-05-17,7.647259514726198,21.956777101506447,27.92923667176912,21.01483467475325
2001-05-18,6.831624607543868,21.30745278984953,29.57312829434104,24.174926513370725
2001-05-19,5.899130948958751,21.665349374143833,30.250029841605755,24.030159869059773
2001-05-20,5.859455643476733,22.447538286392547,29.70812341251035,22.37202212861552
2001-05-21,5.783418777334484,22.38444453022645,29.494778787045227,23.100010116267377
2001-05-22,7.696955772531558,22.76393995427599,29.03780053158131,23.11132382299642
2001-05-23,8.588447129684667,22.564313772620817,30.37451716185117,21.855785579441143
2001-05-24,9.766963898314806,23.462238266616286,30.176625657793302,21.843209900851104
2001-05-25,10.460248171332367,24.095704553381893,29.4999946078302,20.838840144486028
2001-05-26,11.261106000757861,22.22363556241804,28.38500622760378,21.073021877974618
2001-05-27,11.923836108688139,21.563800315938177,28.73683860311824,21.328002808056933
2001-05-28,11.263324501686917,21.464827867545303,30.030759310235627,20.337495006437027
2001-05-29,10.933268153575487,22.83325824630062,28.710550458817792,21.261652915958564
2001-05-30,10.18981421280116,22.33792646041334,28.016651161551124,20.424175882850573
2001-05-31,10.554670205662143,22.579317148170208,26.600704263630302,22.59242890366012
2001-06-01,11.861913222511356,21.73142421020177,25.89762792295677,23.180935740707522
2001-06-02,11.885008090924307,21.902609211394893,25.399144845326553,23.456900057653485
2001-06-03,11.957009947970146,21.45959435930848,25.790890158136826,24.578787228918927
2001-06-04,12.687157079431909,21.3625742843401,24.983695878090476,23.494720705995697
2001-06-05,12.651535630480243,21.979905638602954,22.62908305937346,22.217586146624186
2001-06-06,12.635826547381589,20.545665972683242,21.575572682370048,23.425875860255157
2001-06-07,12.857894666529093,22.07102793719263,22.555411038809098,24.293460266392707
2001-06-08,12.994056272856664,24.568370176493833,22.547695324055645,24.89339013584189
2001-06-09,12.988581618377877,24.798216697250474,21.71482778226681,24.118810753445
2001-06-10,11.643366454499109,24.30860309796343,20.628108010483604,26.426412010690342
2001-06-11,10.491795042652337,23.764610415391292,23.295114039403252,25.8280777744788
2001-06-12,12.458852464832049,22.726041664385257,23.041018741577638,26.4390008692244
2001-06-13,13.411362994348435,22.9452082850185,20.950899049241,27.379702312245627
2001-06-14,14.137720138667392,23.616254831942857,21.573710043674964,27.93109128024634
2001-06-15,13.807105629880846,22.970680067674735,20.957071659205504,27.708643333558797
2001-06-16,13.342429614443269,24.586833054433235,20.273080706107425,28.841442537893784
2001-06-17,13.982838093041378,24.316260115185674,20.450118366192186,28.351234199911936
2001-06-18,13.434644749250545,25.669836932114794,21.334264055560144,27.84988833308557
2001-06-19,13.898460834830008,24.598736911892424,19.127756572476375,28.26166483938697
2001-06-20,13.337590093327579,25.146957079257916,18.95722530894474,28.557170589061926
2001-06-21,14.307550566589939,24.207561118145115,20.19727804625527,29.53654421587267
2001-06-22,13.187999300743314,24.164169839302666,20.952408519683114,31.058563087023227
2001-06-23,12.950873888441205,23.64672906511296,21.0896268304864,31.39477133279012
2001-06-24,12.786387496309239,24.74627156839401,21.747938256453143,30.494838582770903
2001-06-25,12.402559479915368,24.538016944641953,22.42112807055856,31.316683909141165
2001-06-26,11.64200218404455,22.918142904431974,24.113883686150235,33.13883516767112
2001-06-27,11.818531127227766,22.560483103409233,23.414787618001057,33.47071523258437
2001-06-28,10.56558281486794,22.749422991764952,22.73393368825761,33.48141739839483
2001-06-29,8.988136250759332,23.08072552207055,22.236851854262735,31.616314693680547
2001-06-30,8.076599545229525,22.607874704769618,22.489053347584235,31.637371940574447
2001-07-01,8.890202282690428,24.920881049955806,19.995075623953607,32.3480622660794
2001-07-02,8.95899196246805,25.634945473410422,22.289283266252475,32.7603227734279
2001-07-03,8.936435785904228,27.212600066191133,22.027584131114626,32.7403188985132
2001-07-04,10.3968873637899,27.33458583516757,21.91858519309272,31.635488172213197
2001-07-05,11.008057671170238,28.39583881761622,23.05642100081324,32.010306922943414
2001-07-06,10.586109058824348,29.290070777781644,23.538083617995163,31.187818243165566
2001-07-07,9.855511104103991,30.672325205715925,23.014192019955022,32.24490759914055
2001-07-08,10.392762729855226,31.797815684470308,24.327745684844007,32.58842836618294
2001-07-09,8.008138992533848,30.94060634342615,25.982542462791578,32.48698163481715
2001-07-10,7.939593947003956,30.941814469208843,22.43960446961402,31.795257718697155
2001-07-11,7.455981691743705,31.259456984625082,22.41138294640293,31.123532698661478
2001-07-12,8.177456666685657,31.862586846084373,22.03510373493728,31.470840952732825
2001-07-13,9.424496537731946,30.719567066647578,21.571827509104153,29.37672106123244
2001-07-14,11.87270896710511,29.270306374083695,21.636372351745944,28.808005383825403
2001-07-15,11.199838227637878,28.593239938738556,22.5441980621041,29.074093313119075
2001-07-16,10.398931642062072,29.29811060957682,21.238050341431826,29.85143801562305
2001-07-17,10.190231732312943,30.19652066376526,21.337245000551157,30.62450165418797
2001-07-18,10.266134004936307,30.762684554374193,20.24339731538188,29.888971428999515
2001-07-19,10.184948605217615,31.025253531404854,20.416454922740048,30.741987760097665
2001-07-20,9.530738742340748,30.874041472876602,17.959830795836822,30.994542324912473
2001-07-21,9.256900576288963,30.53672301561735,18.945219725700834,31.706800533924767
2001-07-22,10.123130132485707,29.542165180433276,19.08846446548746,32.518378693269774
2001-07-23,10.121023172242884,31.275108757602446,20.01922594324094,33.37810345673342
2001-07-24,10.762436490466008,32.077688008871995,18.91278469457933,33.52872011587723
2001-07-25,10.339353650174615,34.84584813882902,18.653060724125417,33.43412437631177
2001-07-26,9.28269483758459,32.58774570464523,21.384414668415104,34.81737805870399
2001-07-27,9.515249360431138,33.23970512530828,22.31210311992834,34.641037251873534
2001-07-28,9.733767459451167,33.58487105742426,23.343711446443564,34.18602976585095
2001-07-29,9.789602019438954,36.07282140957015,26.69224281132781,33.68847760904084
2001-07-30,11.100935622301082,35.28964562615995,27.243075414404146,34.09403735039202
2001-07-31,10.30174504123175,33.18858135408327,25.757139081359018,34.26291674051568
2001-08-01,10.314462254254536,32.0390522280768,23.593006145417263,34.979685710392125
2001-08-02,10.931137241996625,31.242655213839946,22.260749602339548,35.73413024555562
2001-08-03,10.876243735871428,29.682006118803457,21.102490117677547,35.7221415493523
2001-08-04,11.190085369136993,29.540537857864667,22.01868104952271,35.256324192648826
2001-08-05,10.247411448138859,28.930366703026582,22.36791262926061,33.44317905562099
2001-08-06,11.702796795497266,28.106332234986738,22.487314863410425,34.24232458147046
2001-08-07,12.947501094710674,27.250669229237836,23.63048899627985,34.09932610332756
2001-08-08,10.273876890351556,26.621100406424503,24.02515726210191,32.79782296889431
2001-08-09,11.765699078429382,25.61587524815057,23.478269339943548,31.870742742483436
2001-08-10,11.635230738630419,25.756265208874378,22.39432449557791,31.478680574136636
2001-08-11,11.876153813531962,26.3034210483411,22.581965688789783,31.700423517448556
2001-08-12,11.423395466661686,25.903254585298217,22.583382296518195,32.62156092611639
2001-08-13,11.416358894505688,26.222436346645534,23.05583288036079,31.62835181036286
2001-08-14,11.717794822520984,26.32104798758268,22.798888834906496,32.39832228038885
2001-08-15,12.367758972679528,27.19965669650574,22.69475009931521,31.94309031755091
2001-08-16,11.985985560213576,28.45447069187831,23.85538351336035,31.47586278566999
2001-08-17,12.164307152265224,27.89379161790644,22.515316432424825,32.428218135252315
2001-08-18,12.347909115836393,28.07986224814402,21.938755083350767,34.26726364586381
2001-08-19,13.445286418335177,27.536384506921987,22.401654509320522,34.77178069373443
2001-08-20,13.423990062394745,28.450537086330783,23.43692775948261,35.46433071906714
2001-08-21,12.824663307846652,29.13814679951134,23.677214513174242,35.88906524391795
2001-08-22,15.778046084262572,27.081078995981304,23.660622443464074,36.833646711002146
2001-08-23,14.221882554947312,25.465457898303587,22.666012968995688,35.32556574528096
2001-08-24,15.069621184336736,24.002381709341428,24.166484996719664,34.183486026666635
2001-08-25,15.631202750341528,23.465902987041723,24.39255084139505,35.435498495571906
2001-08-26,14.480012092854041,21.545385443029737,24.686961156923882,34.88022595883953
2001-08-27,14.928619747910258,20.944108171151367,24.45549230770433,34.52495635315879
2001-08-28,15.581858066490994,20.45656000785066,26.832987873624457,35.14948060966521
2001-08-29,15.021259730234416,20.047258031619837,26.72849372046431,35.24425144155005
2001-08-30,14.631302493218099,20.283803824430883,25.830727688007844,34.11731075383296
2001-08-31,13.498081192151577,19.064256412653542,25.921908038194903,34.678785306048475
2001-09-01,14.153456682260316,18.328690621880618,25.603445463157563,34.2060183640744
2001-09-02,13.550991607483464,18.93088408239836,24.9015669611109,34.142961236303016
2001-09-03,14.516646004703144,21.250656157839586,24.545213004886655,33.59406106236108
2001-09-04,14.652835307215495,22.32896973903566,25.685783560149623,34.08327873087858
2001-09-05,14.65757550601695,21.848639103757346,25.668971748007888,33.80721018149582
2001-09-06,15.100759799721159,22.27301946169336,24.98867826100986,34.20259336156904
2001-09-07,15.99385566103204,23.07622917617047,25.12211791307179,35.390903906080744
2001-09-08,16.08166091087735,22.397015203558933,25.004775852852852,36.54954276849816
2001-09-09,15.829797225267534,22.072645290636746,23.389064400617077,35.92150975830751
2001-09-10,16.21206752020355,22.48145179827563,23.562707001435903,36.34298290903789
2001-09-11,16.812583529044915,23.727690123185806,23.619261982453125,35.37067599276133
2001-09-12,19.221931281135234,24.190977265906323,23.204888204346453,35.20331838022342
2001-09-13,18.840840920016213,24.377587077315486,23.17027272038369,35.623177315511036
2001-09-14,18.520540576720197,23.508868410624107,22.944834925903226,37.19792460022159
2001-09-15,18.66700271773927,23.444813361173015,24.270403604350157,38.62895551321968
2001-09-16,20.296906505432784,23.411693682343596,23.39761594015292,39.61295615909197
2001-09-17,20.22629868960487,24.009989865426007,24.486157789757804,38.40701495925308
2001-09-18,22.17369250910207,24.31157229613592,26.05563928841613,36.2236969064484
2001-09-19,21.811714780165374,24.191241032187904,26.360199085046816,35.26776192823657
2001-09-20,22.03165462395665,26.15865773916021,26.70509800065775,34.378477395238164
2001-09-21,21.25539340260267,25.377355938600974,27.11710223186523,35.910377786978025
2001-09-22,21.132896226929667,26.592254088098375,28.20701172055929,36.66263650280249
2001-09-23,19.44153045325039,26.055184459149878,28.7716653111616,35.10181535712845
2001-09-24,20.031610286249343,24.95839726156503,29.223727884241477,37.19949969655613
2001-09-25,18.61243495577832,24.5753823671643,29.306000096210095,36.889078808874615
2001-09-26,18.72757477765594,25.683432579352047,29.051878546561127,35.44806485566181
2001-09-27,18.234465115621685,22.879083886617934,28.81555655042464,35.2286279917006
2001-09-28,17.379107166064113,22.496490253681504,28.848287781292,33.310523394979946
2001-09-29,16.938241018563378,21.515769153059683,29.48536047246585,35.59044089307517
2001-09-30,15.789933509566012,22.495578930366516,29.97509057317879,34.81966743702348
2001-10-01,16.717052089076088,22.769606545409214,29.72374860547184,34.586974005114406
2001-10-02,16.85032230301419,22.13401144213869,30.062153296599526,36.087147285103576
2001-10-03,18.47140864847088,21.89235441908548,31.016028553308658,37.56194552257887
2001-10-04,17.62064766149383,21.710633206780134,32.39500746810533,37.914000983641955
2001-10-05,17.286220525887124,21.883239698858432,31.40503699615678,37.020342361748
2001-10-06,15.70029458173382,20.3477234447649,32.91918559099067,37.00877900131109
2001-10-07,14.82915481631902,20.629335590734527,32.425211106274844,38.14726119614875
2001-10-08,14.720905149783285,19.40515451449571,34.70275342776047,38.186017040078944
2001-10-09,17.731930238097355,19.423884993459215,34.506411687760995,39.31489712360645
2001-10-10,17.730410794839067,21.473666517386484,33.0415078553945,40.13388862953789
2001-10-11,15.9367563996087,21.200494849197117,32.46249412150125,40.84486967431564
2001-10-12,15.123732149235188,19.98136765326871,32.04096347690309,40.29402114415959
2001-10-13,16.154209008106644,18.290498283411992,32.48914849256945,39.72893283346455
2001-10-14,17.79181682097764,17.19917167040073,31.78544236294139,41.286298712429414
2001-10-15,18.15897911809033,16.622819707262785,30.7105327294245,42.08276907383942
2001-10-16,16.779186690771503,16.39577025212555,30.600502279603624,42.72916022747775
2001-10-17,16.440561458783296,16.154485176946885,31.51570952915972,44.00541294287942
2001-10-18,17.981270944929186,15.595357794585349,31.345464896475754,43.78403123397301
2001-10-19,19.754398815315067,14.980812026565255,32.6143207979464,44.65647776747333
2001-10-20,17.76518934597167,13.348137124795493,30.44192844251168,45.47759905554607
2001-10-21,15.528701897447295,13.587614656516795,28.28580136203654,44.29050009051569
2001-10-22,16.8395462701545,14.209788630638336,26.706457374964458,45.39428842725096
2001-10-23,18.233285397512915,12.427795638497614,26.946008945782893,44.58422619370481
2001-10-24,17.983729228773505,10.610682201186568,27.010168785145666,45.5913805757273
2001-10-25,17.496118591185514,12.052775657994111,27.861931417508895,44.98059965305889
2001-10-26,18.73886864553791,12.581375154882888,27.099360906395592,44.91442471222709
2001-10-27,19.502158948685985,11.718692524626862,26.459726159277256,44.38660594668978
2001-10-28,20.660547712209617,10.212217470564317,27.618245973821814,44.302561253588756
2001-10-29,20.862269519913443,10.705160918698116,27.41687186558004,42.18595768524131
2001-10-30,20.92822277030943,11.539134183686338,27.183352025966954,42.54653122714991
2001-10-31,20.870836078490015,11.19888131544819,28.532650112216942,42.361193654758
2001-11-01,21.927137280735337,10.956770216236034,28.797598220432395,42.61903556488479
2001-11-02,21.315752877120723,13.310388920088627,27.02316863501443,42.13395918946009
2001-11-03,20.197206847109896,13.154423137281782,27.134045219339562,41.43474655399041
2001-11-04,20.946746572168486,13.590979056875254,23.718372062749392,42.30741454351594
2001-11-05,19.307494110644175,14.689586828048862,22.775192660797703,41.01952313890025
2001-11-06,18.7219607593212,14.75382790926978,23.588334911395446,42.27405401378993
2001-11-07,18.429029989914035,15.096667652477878,23.535501490152992,41.92404862978475
2001-11-08,17.178908207607314,15.77940343215771,24.63772397361465,42.7221142061951
2001-11-09,19.146131897521176,15.700197732770818,25.105013189705886,40.350704049050506
2001-11-10,19.47716600935161,18.478321544477545,25.335140709746998,40.4670728078256
2001-11-11,18.555744183671187,17.302625901206778,25.943241826095015,41.20087774898109
2001-11-12,20.4756234767565,16.875650138750945,26.650463069040683,41.452886475600074
2001-11-13,22.164016850328633,15.789441599911934,26.74281264419506,42.553692327926676
2001-11-14,22.98051830580689,16.19239607075835,26.967659439609367,43.243144702931616
2001-11-15,24.39846496857529,17.373288775144417,27.36152623212624,44.32841523507371
2001-11-16,25.046247665222342,17.696110270670747,27.587864597916347,44.66429377421739
2001-11-17,26.7168745596729,17.600283442871785,29.394208276727543,42.2058628493514
2001-11-18,25.37616122430383,16.638337384072546,29.51451505792073,43.001409410836665
2001-11-19,25.742917630907666,14.918329788619165,28.727476500991536,43.578604840145765
2001-11-20,26.651445668498948,15.677591775007365,28.555557014565817,44.04737135460399
